date,ST_NM,electricity_name,MaxTemp_C,Daily_Energy_MU,Peak_Met_MW,Peak_Unmet_MW
2020-01-10,Punjab,Punjab,16.876543272906932,113.0,5925.0,0.0
2020-01-10,Rajasthan,Rajasthan,19.58563732145169,243.4,13706.0,0.0
2020-01-10,Sikkim,Sikkim,17.603265856723137,2.0,140.0,0.0
2020-01-10,Tamil Nadu,Tamil Nadu,30.25912006228108,298.5,14419.0,0.0
2020-01-10,Telangana,Telangana,27.89207879741721,210.3,10570.0,0.0
2020-01-10,Tripura,Tripura,21.679236760689346,4.1,226.0,0.0
2020-01-10,Uttar Pradesh,Uttar Pradesh,16.964156603848828,295.1,16273.0,0.0
2020-01-10,Uttarakhand,Uttarakhand,14.518271781564213,40.1,2149.0,0.0
2020-01-10,West Bengal,West Bengal,20.907108631669765,110.9,6266.0,0.0
2020-01-11,Andhra Pradesh,Andhra Pradesh,29.11287719297085,171.3,8372.0,0.0
2020-01-11,Arunachal Pradesh,Arunachal Pradesh,23.616271118485383,2.4,124.0,2.0
2020-01-11,Assam,Assam,22.13954129379459,23.1,1356.0,15.0
2020-01-11,Bihar,Bihar,18.954678692300767,79.9,4461.0,0.0
2020-01-11,Chandigarh,Chandigarh,16.879634857177734,4.4,259.0,0.0
2020-01-11,Chhattisgarh,Chhattisgarh,23.729048167310697,72.9,3460.0,0.0
2020-01-11,Dadara & Nagar Havelli,Dadra and Nagar Haveli,28.3955527995939,18.6,805.0,0.0
2020-01-11,Daman & Diu,Daman and Diu,28.762691887787746,7.3,329.0,0.0
2020-01-11,NCT of Delhi,Delhi,19.52377773383644,72.7,4522.0,0.0
2020-01-11,Goa,Goa,30.56043991338662,13.6,496.0,0.0
2020-01-11,Gujarat,Gujarat,26.746931563694105,327.6,15957.0,0.0
2020-01-11,Haryana,Haryana,18.999467834407845,128.5,6522.0,0.0
2020-01-11,Himachal Pradesh,Himachal Pradesh,13.45954179940875,30.3,1661.0,0.0
2020-01-11,Jammu & Kashmir,Jammu and Kashmir,9.023667948952806,52.5,2370.0,592.0
2020-01-11,Jharkhand,Jharkhand,20.34858794538043,24.6,1353.0,0.0
2020-01-11,Karnataka,Karnataka,29.28373331655688,222.3,12284.0,0.0
2020-01-11,Kerala,Kerala,29.923364116666107,70.9,3471.0,0.0
2020-01-11,Madhya Pradesh,Madhya Pradesh,22.31207193741647,239.8,13525.0,0.0
2020-01-11,Maharashtra,Maharashtra,27.653025077420363,434.1,21650.0,0.0
2020-01-11,Manipur,Manipur,22.1169846950134,2.7,213.0,1.0
2020-01-11,Meghalaya,Meghalaya,21.690624609615057,6.3,390.0,0.0
2020-01-11,Mizoram,Mizoram,20.93896708419529,1.6,105.0,2.0
2020-01-11,Nagaland,Nagaland,22.697303215188427,2.4,127.0,1.0
2020-01-11,Odisha,Odisha,24.064244602371485,65.2,3630.0,0.0
2020-01-11,Puducherry,Puducherry,30.375369399678437,7.2,358.0,0.0
2020-01-11,Punjab,Punjab,17.06816338503654,111.8,5857.0,0.0
2020-01-11,Rajasthan,Rajasthan,22.08630273943483,237.6,13560.0,0.0
2020-01-11,Sikkim,Sikkim,19.56373590586334,2.0,161.0,0.0
2020-01-11,Tamil Nadu,Tamil Nadu,30.28594493715527,298.1,14212.0,0.0
2020-01-11,Telangana,Telangana,28.58535975665694,212.3,10829.0,0.0
2020-01-11,Tripura,Tripura,20.827014320031097,3.6,221.0,0.0
2020-01-11,Uttar Pradesh,Uttar Pradesh,18.491528651740445,288.3,16528.0,0.0
2020-01-11,Uttarakhand,Uttarakhand,15.064050828795644,40.7,2183.0,0.0
2020-01-11,West Bengal,West Bengal,20.8898989118318,110.0,6091.0,0.0
2020-01-12,Andhra Pradesh,Andhra Pradesh,29.36712739058238,170.8,8624.0,0.0
2020-01-12,Arunachal Pradesh,Arunachal Pradesh,24.72312488102202,2.3,126.0,2.0
2020-01-12,Assam,Assam,23.468278383500493,21.6,1303.0,27.0
2020-01-12,Bihar,Bihar,19.06790664804133,82.1,4505.0,0.0
2020-01-12,Chandigarh,Chandigarh,18.55111312866211,4.0,243.0,0.0
2020-01-12,Chhattisgarh,Chhattisgarh,25.42001483149763,74.7,3439.0,0.0
2020-01-12,Dadara & Nagar Havelli,Dadra and Nagar Haveli,29.35371874469979,18.8,803.0,0.0
2020-01-12,Daman & Diu,Daman and Diu,29.942023360381228,6.9,298.0,0.0
2020-01-12,NCT of Delhi,Delhi,20.68510372080304,69.3,4262.0,0.0
2020-01-12,Goa,Goa,31.22500517259848,12.2,430.0,0.0
2020-01-12,Gujarat,Gujarat,28.71135711500036,326.9,15923.0,0.0
2020-01-12,Haryana,Haryana,20.783005738051692,114.1,5763.0,0.0
2020-01-12,Himachal Pradesh,Himachal Pradesh,15.24849901058843,28.4,1595.0,0.0
2020-01-12,Jammu & Kashmir,Jammu and Kashmir,10.358872886457435,47.6,2370.0,593.0
2020-01-12,Jharkhand,Jharkhand,21.42801641835268,24.0,1297.0,0.0
2020-01-12,Karnataka,Karnataka,29.71419164037665,207.3,11295.0,0.0
2020-01-12,Kerala,Kerala,29.91531703340409,63.2,3191.0,0.0
2020-01-12,Madhya Pradesh,Madhya Pradesh,25.227655266157765,243.1,13741.0,0.0
2020-01-12,Maharashtra,Maharashtra,28.838556493401224,425.1,21173.0,0.0
2020-01-12,Manipur,Manipur,23.65962683420665,2.6,208.0,1.0
2020-01-12,Meghalaya,Meghalaya,22.990986882250247,6.4,390.0,0.0
2020-01-12,Mizoram,Mizoram,22.5885029108854,1.5,105.0,1.0
2020-01-12,Nagaland,Nagaland,24.186567954632597,2.3,127.0,1.0
2020-01-12,Odisha,Odisha,25.389430276103607,65.0,3560.0,0.0
2020-01-12,Puducherry,Puducherry,30.272182994990622,6.7,324.0,0.0
2020-01-12,Punjab,Punjab,18.825063262485926,103.6,5449.0,0.0
2020-01-12,Rajasthan,Rajasthan,24.55639667570346,240.4,13669.0,0.0
2020-01-12,Sikkim,Sikkim,20.00368598870082,1.7,119.0,0.0
2020-01-12,Tamil Nadu,Tamil Nadu,30.158082401975232,279.3,13063.0,0.0
2020-01-12,Telangana,Telangana,29.531353642357477,210.1,10432.0,0.0
2020-01-12,Tripura,Tripura,22.52552381776728,3.5,217.0,0.0
2020-01-12,Uttar Pradesh,Uttar Pradesh,19.969667815210848,288.0,16071.0,0.0
2020-01-12,Uttarakhand,Uttarakhand,16.97871313083591,37.2,1999.0,0.0
2020-01-12,West Bengal,West Bengal,22.26512903049831,103.3,5762.0,0.0
2020-01-13,Andhra Pradesh,Andhra Pradesh,30.310041855326222,170.4,8832.0,0.0
2020-01-13,Arunachal Pradesh,Arunachal Pradesh,24.87965891284421,2.2,120.0,2.0
2020-01-13,Assam,Assam,23.646361367205834,23.1,1352.0,12.0
2020-01-13,Bihar,Bihar,19.74589278759655,83.8,4597.0,0.0
2020-01-13,Chandigarh,Chandigarh,14.758781433105469,4.6,270.0,0.0
2020-01-13,Chhattisgarh,Chhattisgarh,27.533242398925683,77.0,3620.0,0.0
2020-01-13,Dadara & Nagar Havelli,Dadra and Nagar Haveli,28.44804175297501,18.9,805.0,0.0
2020-01-13,Daman & Diu,Daman and Diu,27.66875374479141,7.2,328.0,0.0
2020-01-13,NCT of Delhi,Delhi,18.468941013436947,74.9,4392.0,0.0
2020-01-13,Goa,Goa,31.430253822428316,9.4,613.0,0.0
2020-01-13,Gujarat,Gujarat,25.340319117121894,324.1,15622.0,0.0
2020-01-13,Haryana,Haryana,17.59307878513054,120.7,6348.0,0.0
2020-01-13,Himachal Pradesh,Himachal Pradesh,11.106557822901468,28.4,1695.0,0.0
2020-01-13,Jammu & Kashmir,Jammu and Kashmir,7.446261131668893,33.6,2031.0,358.0
2020-01-13,Jharkhand,Jharkhand,22.824053634635163,24.6,1209.0,0.0
2020-01-13,Karnataka,Karnataka,30.51913866320057,222.7,12343.0,0.0
2020-01-13,Kerala,Kerala,29.925314373090945,69.3,3562.0,0.0
2020-01-13,Madhya Pradesh,Madhya Pradesh,26.811758776517625,245.5,13916.0,0.0
2020-01-13,Maharashtra,Maharashtra,29.540694965578204,445.4,22084.0,0.0
2020-01-13,Manipur,Manipur,23.82280967016152,2.7,213.0,3.0
2020-01-13,Meghalaya,Meghalaya,23.24911984895297,5.9,394.0,0.0
2020-01-13,Mizoram,Mizoram,22.48548080506872,1.6,102.0,2.0
2020-01-13,Nagaland,Nagaland,24.243269516169686,2.2,127.0,2.0
2020-01-13,Odisha,Odisha,27.093075088038223,66.2,3736.0,0.0
2020-01-13,Puducherry,Puducherry,30.408365341233782,7.1,356.0,0.0
2020-01-13,Punjab,Punjab,14.80031251525168,96.1,5256.0,0.0
2020-01-13,Rajasthan,Rajasthan,20.917622934451234,226.5,12415.0,0.0
2020-01-13,Sikkim,Sikkim,19.71403912804863,2.1,136.0,0.0
2020-01-13,Tamil Nadu,Tamil Nadu,30.30012096138868,294.7,14329.0,0.0
2020-01-13,Telangana,Telangana,30.55153003624658,211.0,10664.0,0.0
2020-01-13,Tripura,Tripura,22.57917221064335,3.5,229.0,0.0
2020-01-13,Uttar Pradesh,Uttar Pradesh,20.185544075345582,296.5,16534.0,0.0
2020-01-13,Uttarakhand,Uttarakhand,13.805247219951127,39.3,2132.0,0.0
2020-01-13,West Bengal,West Bengal,22.50423318284848,110.9,6167.0,0.0
2020-01-14,Andhra Pradesh,Andhra Pradesh,30.356455010710818,166.7,8700.0,0.0
2020-01-14,Arunachal Pradesh,Arunachal Pradesh,24.98668286966493,2.3,122.0,1.0
2020-01-14,Assam,Assam,23.789595511495943,22.3,1275.0,20.0
2020-01-14,Bihar,Bihar,19.74029276949926,82.5,4613.0,0.0
2020-01-14,Chandigarh,Chandigarh,15.224405288696287,4.7,281.0,0.0
2020-01-14,Chhattisgarh,Chhattisgarh,28.33674888450723,78.4,3677.0,0.0
2020-01-14,Dadara & Nagar Havelli,Dadra and Nagar Haveli,27.05167231069855,18.1,778.0,0.0
2020-01-14,Daman & Diu,Daman and Diu,25.94352625687106,6.5,297.0,0.0
2020-01-14,NCT of Delhi,Delhi,17.884891798253246,74.9,4417.0,0.0
2020-01-14,Goa,Goa,31.574469163848125,10.5,494.0,0.0
2020-01-14,Gujarat,Gujarat,24.246962007034373,257.6,13046.0,0.0
2020-01-14,Haryana,Haryana,16.777604996285138,123.2,6475.0,0.0
2020-01-14,Himachal Pradesh,Himachal Pradesh,11.99523040722686,28.7,1598.0,0.0
2020-01-14,Jammu & Kashmir,Jammu and Kashmir,7.707002463760154,38.1,2317.0,579.0
2020-01-14,Jharkhand,Jharkhand,23.94236481830352,24.8,1325.0,0.0
2020-01-14,Karnataka,Karnataka,30.752863966924263,230.7,12576.0,0.0
2020-01-14,Kerala,Kerala,30.18361629176747,70.4,3610.0,0.0
2020-01-14,Madhya Pradesh,Madhya Pradesh,24.95896192811824,247.7,13952.0,0.0
2020-01-14,Maharashtra,Maharashtra,29.311686327426717,452.7,22277.0,0.0
2020-01-14,Manipur,Manipur,23.761672058248276,2.6,218.0,1.0
2020-01-14,Meghalaya,Meghalaya,23.621544309074423,6.0,376.0,0.0
2020-01-14,Mizoram,Mizoram,22.917575741982837,1.6,106.0,1.0
2020-01-14,Nagaland,Nagaland,24.26272698076378,2.1,129.0,1.0
2020-01-14,Odisha,Odisha,28.300298566462235,68.2,3784.0,0.0
2020-01-14,Puducherry,Puducherry,30.126274394155526,7.1,341.0,0.0
2020-01-14,Punjab,Punjab,14.984757637286071,105.4,5682.0,0.0
2020-01-14,Rajasthan,Rajasthan,19.66422434131053,226.8,12679.0,0.0
2020-01-14,Sikkim,Sikkim,19.97010492481777,1.9,125.0,0.0
2020-01-14,Tamil Nadu,Tamil Nadu,30.19847508311563,287.0,13207.0,0.0
2020-01-14,Telangana,Telangana,30.53960353540557,211.4,10830.0,0.0
2020-01-14,Tripura,Tripura,23.07947935143457,3.7,226.0,1.0
2020-01-14,Uttar Pradesh,Uttar Pradesh,19.810641281070424,289.5,16122.0,0.0
2020-01-14,Uttarakhand,Uttarakhand,14.78302432824245,38.9,2040.0,0.0
2020-01-14,West Bengal,West Bengal,23.912254028875893,113.8,6236.0,0.0
2020-01-15,Andhra Pradesh,Andhra Pradesh,29.87652646053541,156.0,8230.0,0.0
2020-01-15,Arunachal Pradesh,Arunachal Pradesh,25.74417544460716,2.2,113.0,1.0
2020-01-15,Assam,Assam,24.54598331539564,20.5,1212.0,10.0
2020-01-15,Bihar,Bihar,22.080387682645707,80.7,4470.0,0.0
2020-01-15,Chandigarh,Chandigarh,15.447792053222656,4.6,280.0,0.0
2020-01-15,Chhattisgarh,Chhattisgarh,28.456147207737136,77.8,3698.0,0.0
2020-01-15,Dadara & Nagar Havelli,Dadra and Nagar Haveli,27.348205834351315,17.9,768.0,0.0
2020-01-15,Daman & Diu,Daman and Diu,25.79687038162269,6.8,314.0,0.0
2020-01-15,NCT of Delhi,Delhi,18.67628314645048,75.4,4500.0,0.0
2020-01-15,Goa,Goa,30.55020989962137,10.1,482.0,0.0
2020-01-15,Gujarat,Gujarat,24.09236823185627,273.3,13276.0,0.0
2020-01-15,Haryana,Haryana,17.328570920424486,127.7,6653.0,0.0
2020-01-15,Himachal Pradesh,Himachal Pradesh,12.40420187603635,30.7,1683.0,0.0
2020-01-15,Jammu & Kashmir,Jammu and Kashmir,7.984929791154651,43.8,2284.0,571.0
2020-01-15,Jharkhand,Jharkhand,25.501430446204356,24.9,1372.0,0.0
2020-01-15,Karnataka,Karnataka,30.045802005744697,220.5,12700.0,0.0
2020-01-15,Kerala,Kerala,29.89148109699756,70.2,3518.0,0.0
2020-01-15,Madhya Pradesh,Madhya Pradesh,24.34309881746135,236.9,13833.0,0.0
2020-01-15,Maharashtra,Maharashtra,29.3392297200639,441.2,22351.0,0.0
2020-01-15,Manipur,Manipur,24.62422938077703,2.7,218.0,2.0
2020-01-15,Meghalaya,Meghalaya,24.39860164555192,5.9,363.0,0.0
2020-01-15,Mizoram,Mizoram,23.60346794760745,1.3,101.0,1.0
2020-01-15,Nagaland,Nagaland,25.109101607914948,2.1,126.0,1.0
2020-01-15,Odisha,Odisha,28.5082573568262,67.8,3836.0,0.0
2020-01-15,Puducherry,Puducherry,30.33747811075302,5.7,291.0,0.0
2020-01-15,Punjab,Punjab,15.211817084710514,111.4,5815.0,0.0
2020-01-15,Rajasthan,Rajasthan,19.52302140542977,233.3,13389.0,0.0
2020-01-15,Sikkim,Sikkim,20.793247877229,1.9,128.0,0.0
2020-01-15,Tamil Nadu,Tamil Nadu,30.233459941743376,238.5,11861.0,0.0
2020-01-15,Telangana,Telangana,29.785750241358144,201.5,10281.0,0.0
2020-01-15,Tripura,Tripura,23.76580744753168,3.8,211.0,1.0
2020-01-15,Uttar Pradesh,Uttar Pradesh,20.08227423218785,284.0,14865.0,0.0
2020-01-15,Uttarakhand,Uttarakhand,15.945253855380034,39.1,2183.0,0.0
2020-01-15,West Bengal,West Bengal,24.7449773199536,111.2,6286.0,0.0
2020-01-16,Andhra Pradesh,Andhra Pradesh,30.2521394724154,153.7,8085.0,0.0
2020-01-16,Arunachal Pradesh,Arunachal Pradesh,26.16846801508704,2.3,121.0,1.0
2020-01-16,Assam,Assam,24.895843327840552,20.9,1295.0,5.0
2020-01-16,Bihar,Bihar,24.13321267951722,77.1,4515.0,0.0
2020-01-16,Chandigarh,Chandigarh,14.521520614624023,4.7,276.0,0.0
2020-01-16,Chhattisgarh,Chhattisgarh,28.31218321826644,78.8,3656.0,0.0
2020-01-16,Dadara & Nagar Havelli,Dadra and Nagar Haveli,25.088725180838072,18.2,783.0,0.0
2020-01-16,Daman & Diu,Daman and Diu,23.80775948632889,7.2,326.0,0.0
2020-01-16,NCT of Delhi,Delhi,16.312007141541145,76.4,4361.0,0.0
2020-01-16,Goa,Goa,29.630178996605032,10.0,484.0,0.0
2020-01-16,Gujarat,Gujarat,22.05822401343028,309.7,14908.0,0.0
2020-01-16,Haryana,Haryana,15.199009805888846,125.3,6500.0,0.0
2020-01-16,Himachal Pradesh,Himachal Pradesh,11.912479311372817,31.1,1699.0,0.0
2020-01-16,Jammu & Kashmir,Jammu and Kashmir,9.084661987629405,42.2,2479.0,620.0
2020-01-16,Jharkhand,Jharkhand,26.92772978484455,25.4,1308.0,0.0
2020-01-16,Karnataka,Karnataka,29.572184889657404,227.3,12678.0,0.0
2020-01-16,Kerala,Kerala,30.07715404195005,70.1,3577.0,0.0
2020-01-16,Madhya Pradesh,Madhya Pradesh,22.341032901610134,214.5,11700.0,0.0
2020-01-16,Maharashtra,Maharashtra,27.14051272050812,438.8,21823.0,0.0
2020-01-16,Manipur,Manipur,24.968095183140825,3.2,217.0,1.0
2020-01-16,Meghalaya,Meghalaya,24.736496771675757,6.1,372.0,0.0
2020-01-16,Mizoram,Mizoram,24.27453329329429,1.6,104.0,2.0
2020-01-16,Nagaland,Nagaland,25.596316648093342,2.2,132.0,1.0
2020-01-16,Odisha,Odisha,28.957265835174848,65.6,3619.0,0.0
2020-01-16,Puducherry,Puducherry,30.66632108977807,5.2,260.0,0.0
2020-01-16,Punjab,Punjab,15.030463619058285,112.0,5829.0,0.0
2020-01-16,Rajasthan,Rajasthan,17.771235344015412,225.9,12650.0,0.0
2020-01-16,Sikkim,Sikkim,21.666911138110148,1.9,130.0,0.0
2020-01-16,Tamil Nadu,Tamil Nadu,30.51965238648334,227.2,10650.0,0.0
2020-01-16,Telangana,Telangana,29.6578358337373,200.8,10367.0,0.0
2020-01-16,Tripura,Tripura,24.443398650645587,3.7,219.0,1.0
2020-01-16,Uttar Pradesh,Uttar Pradesh,18.59813155134689,253.9,14548.0,85.0
2020-01-16,Uttarakhand,Uttarakhand,13.359831242788747,39.8,2145.0,0.0
2020-01-16,West Bengal,West Bengal,25.75612007684876,113.8,6429.0,0.0
2020-01-17,Andhra Pradesh,Andhra Pradesh,30.710697258752724,167.5,8597.0,0.0
2020-01-17,Arunachal Pradesh,Arunachal Pradesh,25.676250423320187,2.2,124.0,1.0
2020-01-17,Assam,Assam,24.690118612459436,22.0,1326.0,10.0
2020-01-17,Bihar,Bihar,23.91368615282856,74.2,4164.0,0.0
2020-01-17,Chandigarh,Chandigarh,14.544137001037598,4.6,288.0,0.0
2020-01-17,Chhattisgarh,Chhattisgarh,26.81163057829357,79.3,3689.0,0.0
2020-01-17,Dadara & Nagar Havelli,Dadra and Nagar Haveli,25.872259223569596,18.0,772.0,0.0
2020-01-17,Daman & Diu,Daman and Diu,25.158493103554303,7.3,329.0,0.0
2020-01-17,NCT of Delhi,Delhi,15.732713200101935,77.3,4590.0,0.0
2020-01-17,Goa,Goa,29.46838713438196,9.5,480.0,0.0
2020-01-17,Gujarat,Gujarat,23.7096930354597,322.9,15466.0,0.0
2020-01-17,Haryana,Haryana,15.899300012475456,125.3,6575.0,0.0
2020-01-17,Himachal Pradesh,Himachal Pradesh,11.128072798551312,31.1,1682.0,10.0
2020-01-17,Jammu & Kashmir,Jammu and Kashmir,8.676423407626574,49.6,2614.0,653.0
2020-01-17,Jharkhand,Jharkhand,27.12090524154705,25.2,1294.0,0.0
2020-01-17,Karnataka,Karnataka,30.08747740077611,233.0,13169.0,0.0
2020-01-17,Kerala,Kerala,30.474841460834543,71.4,3608.0,0.0
2020-01-17,Madhya Pradesh,Madhya Pradesh,21.730776812307575,225.0,12464.0,0.0
2020-01-17,Maharashtra,Maharashtra,27.08124054531967,431.4,21302.0,0.0
2020-01-17,Manipur,Manipur,25.33265424546948,2.8,210.0,3.0
2020-01-17,Meghalaya,Meghalaya,24.699753157853195,6.0,372.0,0.0
2020-01-17,Mizoram,Mizoram,24.923491179453865,1.6,103.0,1.0
2020-01-17,Nagaland,Nagaland,25.57676480094145,2.3,126.0,3.0
2020-01-17,Odisha,Odisha,28.703744009218347,67.9,3940.0,0.0
2020-01-17,Puducherry,Puducherry,30.936106865141618,5.4,271.0,0.0
2020-01-17,Punjab,Punjab,15.228165195188382,111.6,5868.0,0.0
2020-01-17,Rajasthan,Rajasthan,20.06566048435768,228.1,12857.0,0.0
2020-01-17,Sikkim,Sikkim,20.55934050499822,2.0,134.0,0.0
2020-01-17,Tamil Nadu,Tamil Nadu,30.97472775868295,246.6,11660.0,0.0
2020-01-17,Telangana,Telangana,29.90401166122593,209.8,10677.0,0.0
2020-01-17,Tripura,Tripura,25.141910303989484,3.6,224.0,0.0
2020-01-17,Uttar Pradesh,Uttar Pradesh,18.149541336760336,260.9,15494.0,85.0
2020-01-17,Uttarakhand,Uttarakhand,12.26110741071621,39.1,1998.0,0.0
2020-01-17,West Bengal,West Bengal,26.277025564923797,115.0,6276.0,0.0
2020-01-18,Andhra Pradesh,Andhra Pradesh,30.19461963853602,169.5,8441.0,0.0
2020-01-18,Arunachal Pradesh,Arunachal Pradesh,24.60155476244082,2.2,122.0,2.0
2020-01-18,Assam,Assam,24.28847146402528,22.6,1364.0,10.0
2020-01-18,Bihar,Bihar,22.710425761217483,73.0,4334.0,0.0
2020-01-18,Chandigarh,Chandigarh,15.221301078796388,4.3,258.0,0.0
2020-01-18,Chhattisgarh,Chhattisgarh,26.51781624453328,72.5,3624.0,0.0
2020-01-18,Dadara & Nagar Havelli,Dadra and Nagar Haveli,27.706090794242265,18.1,778.0,0.0
2020-01-18,Daman & Diu,Daman and Diu,27.13055858752012,7.2,321.0,0.0
2020-01-18,NCT of Delhi,Delhi,16.732264057265688,73.3,4256.0,0.0
2020-01-18,Goa,Goa,31.09905277517504,9.3,488.0,0.0
2020-01-18,Gujarat,Gujarat,25.26271233010702,322.1,15611.0,0.0
2020-01-18,Haryana,Haryana,16.698983840291632,126.1,6411.0,125.0
2020-01-18,Himachal Pradesh,Himachal Pradesh,12.00230724976829,31.3,1694.0,20.0
2020-01-18,Jammu & Kashmir,Jammu and Kashmir,9.403206248611502,49.9,2317.0,579.0
2020-01-18,Jharkhand,Jharkhand,25.41187065904626,24.3,1298.0,0.0
2020-01-18,Karnataka,Karnataka,30.067528435595843,228.3,12309.0,0.0
2020-01-18,Kerala,Kerala,29.718122934656492,72.3,3569.0,0.0
2020-01-18,Madhya Pradesh,Madhya Pradesh,21.507291809113973,230.2,12701.0,0.0
2020-01-18,Maharashtra,Maharashtra,28.43889694473253,431.8,21477.0,0.0
2020-01-18,Manipur,Manipur,24.3675230204046,2.6,216.0,4.0
2020-01-18,Meghalaya,Meghalaya,24.845551786266807,6.1,394.0,0.0
2020-01-18,Mizoram,Mizoram,24.798044904998697,1.6,104.0,1.0
2020-01-18,Nagaland,Nagaland,24.50049865926942,2.3,125.0,3.0
2020-01-18,Odisha,Odisha,28.98960706597986,68.4,3682.0,0.0
2020-01-18,Puducherry,Puducherry,29.70207013084813,6.1,325.0,0.0
2020-01-18,Punjab,Punjab,15.8151211857165,110.4,5660.0,0.0
2020-01-18,Rajasthan,Rajasthan,20.154870107161194,230.2,12764.0,0.0
2020-01-18,Sikkim,Sikkim,21.941925362173095,1.2,140.0,0.0
2020-01-18,Tamil Nadu,Tamil Nadu,29.700621307156865,262.1,12272.0,0.0
2020-01-18,Telangana,Telangana,30.16376237140725,209.8,10839.0,0.0
2020-01-18,Tripura,Tripura,25.16409508384586,3.5,220.0,2.0
2020-01-18,Uttar Pradesh,Uttar Pradesh,17.19219900402196,279.8,15744.0,0.0
2020-01-18,Uttarakhand,Uttarakhand,12.797346768832591,39.6,2082.0,0.0
2020-01-18,West Bengal,West Bengal,26.5371708702718,116.0,6385.0,0.0
2020-01-19,Andhra Pradesh,Andhra Pradesh,30.98198782890726,170.2,8814.0,0.0
2020-01-19,Arunachal Pradesh,Arunachal Pradesh,23.529490243449292,2.2,118.0,1.0
2020-01-19,Assam,Assam,23.168693678367315,22.7,1245.0,22.0
2020-01-19,Bihar,Bihar,19.2899818671006,75.0,4403.0,0.0
2020-01-19,Chandigarh,Chandigarh,16.08269500732422,3.9,242.0,0.0
2020-01-19,Chhattisgarh,Chhattisgarh,24.92865356915659,78.7,3576.0,0.0
2020-01-19,Dadara & Nagar Havelli,Dadra and Nagar Haveli,27.37294288508524,18.1,765.0,0.0
2020-01-19,Daman & Diu,Daman and Diu,27.603049376803423,6.6,297.0,0.0
2020-01-19,NCT of Delhi,Delhi,17.14027200109319,71.7,4566.0,0.0
2020-01-19,Goa,Goa,32.14127986913394,8.7,442.0,0.0
2020-01-19,Gujarat,Gujarat,25.30811379163696,313.5,15239.0,0.0
2020-01-19,Haryana,Haryana,16.84564559396783,115.6,5828.0,0.0
2020-01-19,Himachal Pradesh,Himachal Pradesh,13.152681343686698,28.7,1656.0,0.0
2020-01-19,Jammu & Kashmir,Jammu and Kashmir,10.371340077143556,50.0,2299.0,575.0
2020-01-19,Jharkhand,Jharkhand,22.02061849761718,24.0,1267.0,0.0
2020-01-19,Karnataka,Karnataka,30.94842617725244,192.3,12252.0,0.0
2020-01-19,Kerala,Kerala,29.50964399162176,67.8,3410.0,0.0
2020-01-19,Madhya Pradesh,Madhya Pradesh,20.748301013866147,229.3,12603.0,0.0
2020-01-19,Maharashtra,Maharashtra,28.435191503623663,426.8,21473.0,0.0
2020-01-19,Manipur,Manipur,23.45134233841234,2.6,213.0,2.0
2020-01-19,Meghalaya,Meghalaya,23.04159996708748,6.1,362.0,0.0
2020-01-19,Mizoram,Mizoram,23.748033112467688,1.6,102.0,1.0
2020-01-19,Nagaland,Nagaland,23.80330124635019,2.2,118.0,1.0
2020-01-19,Odisha,Odisha,27.889936110941147,68.4,3667.0,0.0
2020-01-19,Puducherry,Puducherry,30.55795607060793,6.0,289.0,0.0
2020-01-19,Punjab,Punjab,16.332771275144342,104.6,5647.0,0.0
2020-01-19,Rajasthan,Rajasthan,19.729237981881923,228.2,13193.0,0.0
2020-01-19,Sikkim,Sikkim,18.70547429043932,1.6,117.0,0.0
2020-01-19,Tamil Nadu,Tamil Nadu,30.26218949624885,246.7,12149.0,0.0
2020-01-19,Telangana,Telangana,30.62629181643561,208.6,10667.0,0.0
2020-01-19,Tripura,Tripura,23.65117798892354,3.4,278.0,0.0
2020-01-19,Uttar Pradesh,Uttar Pradesh,17.404933227165515,271.3,15218.0,0.0
2020-01-19,Uttarakhand,Uttarakhand,14.191234357124776,36.7,2053.0,0.0
2020-01-19,West Bengal,West Bengal,23.19012608841537,107.4,5706.0,0.0
2020-01-20,Andhra Pradesh,Andhra Pradesh,31.10496653871734,177.3,8978.0,0.0
2020-01-20,Arunachal Pradesh,Arunachal Pradesh,21.874025832777058,2.4,115.0,1.0
2020-01-20,Assam,Assam,21.121285962188026,21.5,1331.0,10.0
2020-01-20,Bihar,Bihar,20.336429460920357,78.2,4519.0,0.0
2020-01-20,Chandigarh,Chandigarh,15.785118103027344,4.5,272.0,0.0
2020-01-20,Chhattisgarh,Chhattisgarh,24.99461029837166,78.7,3593.0,0.0
2020-01-20,Dadara & Nagar Havelli,Dadra and Nagar Haveli,29.137641566781312,18.3,794.0,0.0
2020-01-20,Daman & Diu,Daman and Diu,28.65232676636839,7.0,320.0,0.0
2020-01-20,NCT of Delhi,Delhi,16.430782212130715,77.7,4548.0,0.0
2020-01-20,Goa,Goa,32.64229651890412,9.9,504.0,0.0
2020-01-20,Gujarat,Gujarat,26.542021115033997,324.8,15607.0,0.0
2020-01-20,Haryana,Haryana,16.827122757074278,126.4,6668.0,0.0
2020-01-20,Himachal Pradesh,Himachal Pradesh,13.431994968467222,32.2,1759.0,0.0
2020-01-20,Jammu & Kashmir,Jammu and Kashmir,11.011257695959833,51.0,2573.0,643.0
